X, Y, Z, Dose
0, 0, 0, 0
0, 1, 0, 0
0, 2, 0, 0
0, 3, 0, 1.448323461161749e-09
0, 4, 0, 0
0, 5, 0, 0
0, 6, 0, 0
0, 7, 0, 5.969593708243792e-10
0, 8, 0, 0
0, 9, 0, 0
0, 10, 0, 0
0, 11, 0, 0
0, 12, 0, 1.908417202045598e-09
0, 13, 0, 3.574395987526735e-11
0, 14, 0, 0
0, 15, 0, 0
0, 16, 0, 0
0, 17, 0, 0
0, 18, 0, 6.376846606315212e-09
0, 19, 0, 4.753616611452571e-09
0, 20, 0, 4.179954604666136e-09
0, 21, 0, 4.204046888389712e-09
0, 22, 0, 0
0, 23, 0, 0
0, 24, 0, 0
0, 25, 0, 0
0, 26, 0, 2.22190710275072e-09
0, 27, 0, 1.689655637626686e-09
0, 28, 0, 1.483794420664708e-09
0, 29, 0, 1.514268821445341e-09
0, 30, 0, 1.990130504836429e-09
0, 31, 0, 1.906489632830244e-09
0, 32, 0, 3.049999364179712e-09
0, 33, 0, 0
0, 34, 0, 0
0, 35, 0, 1.997466192449338e-09
0, 36, 0, 1.414572459168539e-09
0, 37, 0, 0
0, 38, 0, 0
0, 39, 0, 0
0, 40, 0, 1.029933138774197e-09
0, 41, 0, 2.879753102646987e-09
0, 42, 0, 0
0, 43, 0, 0
0, 44, 0, 0
0, 45, 0, 0
0, 46, 0, 0
0, 47, 0, 0
0, 48, 0, 2.214646868670123e-11
0, 49, 0, 0
0, 50, 0, 0
0, 51, 0, 2.907577734134748e-09
0, 52, 0, 2.102248819468855e-09
0, 53, 0, 0
0, 54, 0, 0
0, 55, 0, 0
0, 56, 0, 2.274290533677004e-09
0, 57, 0, 0
0, 58, 0, 1.186060250013554e-09
0, 59, 0, 1.752787470721273e-09
0, 60, 0, 1.769134505558156e-09
0, 61, 0, 5.220116783277717e-09
0, 62, 0, 0
0, 63, 0, 0
0, 64, 0, 0
0, 65, 0, 0
0, 66, 0, 1.22340704233892e-09
0, 67, 0, 1.16371146052785e-09
0, 68, 0, 1.150692874318793e-09
0, 69, 0, 1.558744466834128e-09
0, 70, 0, 5.879815745402084e-09
0, 71, 0, 1.018121942308881e-08
0, 72, 0, 5.930333557557788e-09
0, 73, 0, 0
0, 74, 0, 0
0, 75, 0, 4.534889130880515e-11
0, 76, 0, 2.415759814411444e-09
0, 77, 0, 0
0, 78, 0, 0
0, 79, 0, 3.674054172009278e-09
0, 80, 0, 5.864912555608726e-09
0, 81, 0, 7.590503336984966e-09
0, 82, 0, 5.97238436483849e-09
0, 83, 0, 1.415952022298939e-09
0, 84, 0, 1.384287129369e-09
0, 85, 0, 1.449747544235436e-09
0, 86, 0, 1.621426326536834e-09
0, 87, 0, 2.207835914092016e-09
0, 88, 0, 2.741512572512761e-09
0, 89, 0, 3.02567371157636e-09
0, 90, 0, 6.172075739385718e-09
0, 91, 0, 2.858990821863472e-09
0, 92, 0, 1.740203314781752e-09
0, 93, 0, 5.425677684911534e-09
0, 94, 0, 1.899839174868134e-09
0, 95, 0, 0
0, 96, 0, 0
0, 97, 0, 2.833625556419861e-09
0, 98, 0, 4.539586484497704e-09
0, 99, 0, 1.271766136845542e-09
0, 100, 0, 6.915217287684072e-09
0, 101, 0, 1.700798613057941e-09
0, 102, 0, 3.707517404194505e-09
0, 103, 0, 1.672766702931483e-09
0, 104, 0, 1.750489753149509e-09
0, 105, 0, 1.809310035127965e-09
0, 106, 0, 6.062766400027897e-10
0, 107, 0, 0
0, 108, 0, 0
0, 109, 0, 0
0, 110, 0, 0
0, 111, 0, 0
0, 112, 0, 0
0, 113, 0, 2.783905550529653e-09
0, 114, 0, 1.477194255805614e-09
0, 115, 0, 0
0, 116, 0, 2.10854156357243e-09
0, 117, 0, 1.567045104788889e-10
0, 118, 0, 1.169442098714057e-09
0, 119, 0, 1.47379197734665e-09
0, 120, 0, 1.054083043072751e-09
0, 121, 0, 0
0, 122, 0, 1.093346635450132e-09
0, 123, 0, 1.110098679646399e-10
0, 124, 0, 0
0, 125, 0, 0
0, 126, 0, 0
0, 127, 0, 0
0, 128, 0, 2.57967480710164e-10
0, 129, 0, 1.200782473453899e-09
0, 130, 0, 2.937521337287308e-09
0, 131, 0, 1.614773426084071e-09
0, 132, 0, 4.467475833713763e-10
0, 133, 0, 0
0, 134, 0, 0
0, 135, 0, 0
0, 136, 0, 0
0, 137, 0, 0
0, 138, 0, 0
0, 139, 0, 0
0, 140, 0, 6.130216889665974e-10
0, 141, 0, 5.786684020847588e-09
0, 142, 0, 0
0, 143, 0, 0
0, 144, 0, 0
0, 145, 0, 0
0, 146, 0, 0
0, 147, 0, 1.786316206064953e-09
0, 148, 0, 0
0, 149, 0, 0
0, 150, 0, 0
0, 151, 0, 5.455477847249313e-09
0, 152, 0, 0
0, 153, 0, 0
0, 154, 0, 0
0, 155, 0, 0
0, 156, 0, 0
0, 157, 0, 1.673382959976877e-11
0, 158, 0, 0
0, 159, 0, 5.455523144348717e-09
0, 160, 0, 3.472191423270488e-09
0, 161, 0, 4.057032487736478e-10
0, 162, 0, 7.2832015973745e-09
0, 163, 0, 1.066604804478288e-09
0, 164, 0, 3.466116282879739e-09
0, 165, 0, 0
0, 166, 0, 3.125981917762033e-09
0, 167, 0, 6.073660685501636e-09
0, 168, 0, 9.056411620633753e-09
0, 169, 0, 9.817164858816341e-09
0, 170, 0, 2.033396562239886e-09
0, 171, 0, 1.549760209051954e-09
0, 172, 0, 0
0, 173, 0, 1.619990808165994e-09
0, 174, 0, 0
0, 175, 0, 2.178034197442003e-09
0, 176, 0, 1.853008413377211e-09
0, 177, 0, 0
0, 178, 0, 0
0, 179, 0, 8.521656158499979e-10
0, 180, 0, 0
0, 181, 0, 1.346393441181704e-09
0, 182, 0, 0
0, 183, 0, 0
0, 184, 0, 0
0, 185, 0, 2.17974549521216e-09
0, 186, 0, 3.466676723462569e-09
0, 187, 0, 4.232628914024872e-09
0, 188, 0, 1.858502018947661e-09
0, 189, 0, 2.958344680337177e-09
0, 190, 0, 0
0, 191, 0, 0
0, 192, 0, 0
0, 193, 0, 0
0, 194, 0, 0
0, 195, 0, 0
0, 196, 0, 0
0, 197, 0, 2.578696145505432e-09
0, 198, 0, 0
0, 199, 0, 0
0, 200, 0, 0
0, 201, 0, 0
0, 202, 0, 0
0, 203, 0, 0
0, 204, 0, 0
0, 205, 0, 0
0, 206, 0, 0
0, 207, 0, 0
1, 0, 0, 0
1, 1, 0, 0
1, 2, 0, 0
1, 3, 0, 1.392443271797106e-09
1, 4, 0, 0
1, 5, 0, 0
1, 6, 0, 1.840171681699587e-09
1, 7, 0, 0
1, 8, 0, 0
1, 9, 0, 2.938893572945744e-09
1, 10, 0, 1.883119216117279e-09
1, 11, 0, 2.054695524833505e-09
1, 12, 0, 7.315490435644278e-09
1, 13, 0, 9.395768607589616e-09
1, 14, 0, 1.152556050598719e-09
1, 15, 0, 9.230099351498211e-09
1, 16, 0, 0
1, 17, 0, 6.678936292914273e-10
1, 18, 0, 3.572472317969755e-10
1, 19, 0, 0
1, 20, 0, 0
1, 21, 0, 1.520434667057202e-09
1, 22, 0, 5.449653617262129e-09
1, 23, 0, 9.352334906509441e-09
1, 24, 0, 9.668856826294814e-09
1, 25, 0, 0
1, 26, 0, 0
1, 27, 0, 0
1, 28, 0, 0
1, 29, 0, 0
1, 30, 0, 0
1, 31, 0, 0
1, 32, 0, 6.789321105316048e-09
1, 33, 0, 0
1, 34, 0, 0
1, 35, 0, 2.318013558877396e-09
1, 36, 0, 4.158310085156103e-10
1, 37, 0, 1.051904230386924e-09
1, 38, 0, 0
